wavname,start,end
./wavs/garb/en/LibriSpeech/train-clean-360/3717/178149/3717-178149-0006.flac,149558,200991
./wavs/garb/en/LibriSpeech/train-clean-360/3221/9174/3221-9174-0034.flac,121435,193089
./wavs/garb/en/LibriSpeech/train-clean-360/5242/35926/5242-35926-0041.flac,80688,179565
./wavs/garb/en/LibriSpeech/train-clean-360/4839/15305/4839-15305-0032.flac,3298,58092
./wavs/garb/en/LibriSpeech/train-clean-100/3830/12531/3830-12531-0008.flac,3339,37955
./wavs/garb/cn/data_thchs30/train/B22_299.wav,84001,118721
./wavs/garb/cn/data_thchs30/train/A22_208.wav,11990,137417
./wavs/garb/en/LibriSpeech/train-clean-360/345/1129/345-1129-0030.flac,68816,103377
./wavs/garb/en/LibriSpeech/train-clean-360/318/124164/318-124164-0026.flac,93924,223697
./wavs/garb/en/LibriSpeech/train-clean-100/198/126831/198-126831-0046.flac,6713,104501
./wavs/garb/en/LibriSpeech/train-clean-360/1018/135221/1018-135221-0028.flac,110490,153203
./wavs/garb/en/LibriSpeech/train-clean-360/6937/112761/6937-112761-0024.flac,142891,186314
./wavs/garb/en/LibriSpeech/train-clean-360/240/160593/240-160593-0020.flac,6836,62754
./wavs/garb/en/LibriSpeech/train-clean-100/6415/111615/6415-111615-0023.flac,65182,93020
./wavs/garb/cn/data_thchs30/train/B15_477.wav,10586,49478
./wavs/garb/en/LibriSpeech/train-clean-360/115/122944/115-122944-0102.flac,70075,126633
./wavs/garb/en/LibriSpeech/train-clean-360/666/11244/666-11244-0014.flac,121204,183753
./wavs/garb/cn/data_thchs30/data/B2_406.wav,69221,100965
./wavs/garb/en/LibriSpeech/train-clean-360/8075/279239/8075-279239-0004.flac,130063,206800
./wavs/garb/cn/data_thchs30/test/D8_769.wav,27085,70125
./wavs/garb/cn/data_thchs30/dev/A12_98.wav,51185,93558
./wavs/garb/en/LibriSpeech/train-clean-360/1607/150715/1607-150715-0039.flac,163403,244903
./wavs/garb/en/LibriSpeech/train-clean-100/1737/142397/1737-142397-0041.flac,115724,168251
./wavs/garb/cn/data_thchs30/test/D7_831.wav,79932,145613
./wavs/garb/en/LibriSpeech/train-clean-360/4434/73957/4434-73957-0038.flac,72436,154662
./wavs/garb/cn/data_thchs30/data/D8_776.wav,8348,66285
./wavs/garb/en/LibriSpeech/train-clean-360/1061/152224/1061-152224-0022.flac,118166,149493
./wavs/garb/en/LibriSpeech/train-clean-360/5868/66166/5868-66166-0022.flac,50275,138050
./wavs/garb/en/LibriSpeech/train-clean-360/8176/115047/8176-115047-0017.flac,8206,50744
./wavs/garb/en/LibriSpeech/train-clean-360/7730/304541/7730-304541-0020.flac,3088,71387
./wavs/garb/en/LibriSpeech/train-clean-360/1425/139291/1425-139291-0034.flac,147281,175908
./wavs/garb/en/LibriSpeech/train-clean-100/103/1240/103-1240-0042.flac,7492,33378
./wavs/garb/cn/data_thchs30/train/A7_245.wav,103603,142305
./wavs/garb/en/LibriSpeech/train-clean-360/475/125001/475-125001-0007.flac,111298,142756
./wavs/garb/cn/data_thchs30/data/C12_510.wav,80972,134035
./wavs/garb/en/LibriSpeech/train-clean-100/289/121652/289-121652-0020.flac,73308,146749
./wavs/garb/cn/data_thchs30/data/A33_24.wav,45404,85915
./wavs/garb/en/LibriSpeech/train-clean-360/2673/162129/2673-162129-0030.flac,128922,158370
./wavs/garb/en/LibriSpeech/train-clean-360/1629/139710/1629-139710-0048.flac,105212,148949
./wavs/garb/cn/data_thchs30/train/B11_499.wav,62787,115408
./wavs/garb/en/LibriSpeech/train-clean-360/1752/16632/1752-16632-0038.flac,136479,193852
./wavs/garb/cn/data_thchs30/train/B4_474.wav,8812,57436
./wavs/garb/cn/data_thchs30/train/A2_186.wav,17633,75064
./wavs/garb/en/LibriSpeech/train-clean-360/2113/132484/2113-132484-0008.flac,160565,212331
./wavs/garb/en/LibriSpeech/train-clean-360/22/121148/22-121148-0026.flac,119489,217311
./wavs/garb/en/LibriSpeech/train-clean-360/126/122467/126-122467-0020.flac,114957,200633
./wavs/garb/en/LibriSpeech/train-clean-360/1724/395/1724-395-0014.flac,108527,160896
./wavs/garb/en/LibriSpeech/train-clean-360/2039/141209/2039-141209-0035.flac,120956,146577
./wavs/garb/en/LibriSpeech/train-clean-360/1740/141148/1740-141148-0114.flac,137401,197891
./wavs/garb/en/LibriSpeech/train-clean-360/5723/43306/5723-43306-0029.flac,80014,167085
./wavs/garb/en/LibriSpeech/train-clean-360/6330/66016/6330-66016-0024.flac,142137,249732
./wavs/garb/en/LibriSpeech/train-clean-360/3228/4691/3228-4691-0039.flac,64481,106944
./wavs/garb/en/LibriSpeech/train-clean-360/4860/13185/4860-13185-0077.flac,70636,195240
./wavs/garb/en/LibriSpeech/train-clean-100/911/128684/911-128684-0085.flac,97386,150891
./wavs/garb/en/LibriSpeech/train-clean-360/4860/13185/4860-13185-0006.flac,147137,185136
./wavs/garb/en/LibriSpeech/train-clean-360/353/128309/353-128309-0065.flac,3941,32091
./wavs/garb/en/LibriSpeech/train-clean-360/7732/107520/7732-107520-0003.flac,88196,170649
./wavs/garb/cn/data_thchs30/data/C21_546.wav,111496,121047
./wavs/garb/cn/data_thchs30/train/A6_104.wav,79185,129717
./wavs/garb/en/LibriSpeech/train-clean-360/1487/133273/1487-133273-0004.flac,140499,260802
./wavs/garb/en/LibriSpeech/train-clean-100/7794/295947/7794-295947-0020.flac,106411,199016
./wavs/garb/en/LibriSpeech/train-clean-100/2007/149877/2007-149877-0061.flac,9656,17105
./wavs/garb/cn/data_thchs30/train/A14_45.wav,50663,81772
./wavs/garb/en/LibriSpeech/train-clean-360/1060/134451/1060-134451-0043.flac,189270,236556
./wavs/garb/en/LibriSpeech/train-clean-360/6352/88007/6352-88007-0039.flac,84547,138316
./wavs/garb/en/LibriSpeech/train-clean-360/1961/145733/1961-145733-0028.flac,130777,250118
./wavs/garb/en/LibriSpeech/train-clean-100/1455/138263/1455-138263-0010.flac,145914,172222
./wavs/garb/en/LibriSpeech/train-clean-360/2582/155972/2582-155972-0053.flac,100095,149223
./wavs/garb/cn/data_thchs30/train/A33_97.wav,58420,106651
./wavs/garb/en/LibriSpeech/train-clean-100/445/123857/445-123857-0031.flac,68392,115725
./wavs/garb/cn/data_thchs30/train/C23_590.wav,65328,108689
./wavs/garb/en/LibriSpeech/train-clean-360/5304/55856/5304-55856-0002.flac,139601,209465
./wavs/garb/cn/data_thchs30/data/B7_335.wav,144739,160886
./wavs/garb/en/LibriSpeech/train-clean-360/1903/132499/1903-132499-0037.flac,143648,172783
./wavs/garb/en/LibriSpeech/train-clean-360/4595/45218/4595-45218-0001.flac,101541,176641
./wavs/garb/cn/data_thchs30/data/A11_127.wav,42882,82123
./wavs/garb/cn/data_thchs30/data/D12_938.wav,51408,90147
./wavs/garb/cn/data_thchs30/data/A8_141.wav,49730,85435
./wavs/garb/cn/data_thchs30/data/B11_466.wav,34428,68150
./wavs/garb/cn/data_thchs30/data/A32_105.wav,43140,71902
./wavs/garb/en/LibriSpeech/train-clean-360/2110/161101/2110-161101-0032.flac,106612,157730
./wavs/garb/en/LibriSpeech/train-clean-100/60/121082/60-121082-0072.flac,8842,40482
./wavs/garb/cn/data_thchs30/test/D32_786.wav,32372,75599
./wavs/garb/cn/data_thchs30/train/C18_713.wav,81561,139324
./wavs/garb/cn/data_thchs30/test/D12_856.wav,45192,107152
./wavs/garb/en/LibriSpeech/train-clean-360/3185/163507/3185-163507-0023.flac,112364,140007
./wavs/garb/cn/data_thchs30/data/A6_75.wav,47405,107225
./wavs/garb/en/LibriSpeech/train-clean-360/2577/157236/2577-157236-0078.flac,160756,245872
./wavs/garb/en/LibriSpeech/train-clean-360/8152/258974/8152-258974-0014.flac,77322,121131
./wavs/garb/en/LibriSpeech/train-clean-360/8057/284428/8057-284428-0015.flac,49949,167087
./wavs/garb/cn/data_thchs30/data/C32_649.wav,73227,113788
./wavs/garb/cn/data_thchs30/data/B32_305.wav,15674,68064
./wavs/garb/en/LibriSpeech/train-clean-100/8324/286682/8324-286682-0018.flac,170251,215314
./wavs/garb/en/LibriSpeech/train-clean-360/4535/279849/4535-279849-0041.flac,130857,180273
./wavs/garb/en/LibriSpeech/train-clean-360/4098/11547/4098-11547-0047.flac,158147,205710
./wavs/garb/en/LibriSpeech/train-clean-360/210/129396/210-129396-0069.flac,91457,114851
./wavs/garb/en/LibriSpeech/train-clean-100/6818/76332/6818-76332-0025.flac,78327,107916
./wavs/garb/en/LibriSpeech/train-clean-360/1552/140651/1552-140651-0031.flac,76116,98329
./wavs/garb/cn/data_thchs30/data/C17_613.wav,61905,85891
./wavs/garb/cn/data_thchs30/train/A6_234.wav,60470,121031
./wavs/garb/en/LibriSpeech/train-clean-360/3092/39501/3092-39501-0085.flac,123377,179645
./wavs/garb/cn/data_thchs30/data/C8_589.wav,6933,51250
./wavs/garb/cn/data_thchs30/data/A34_139.wav,6585,49837
./wavs/garb/cn/data_thchs30/data/C20_514.wav,38118,112936
./wavs/garb/en/LibriSpeech/train-clean-100/3664/11714/3664-11714-0022.flac,43396,59069
./wavs/garb/cn/data_thchs30/data/C18_558.wav,18229,123618
./wavs/garb/cn/data_thchs30/data/B22_477.wav,101967,145479
./wavs/garb/cn/data_thchs30/test/D31_865.wav,73779,127360
./wavs/garb/cn/data_thchs30/data/B7_382.wav,88499,124332
./wavs/garb/cn/data_thchs30/data/B31_368.wav,18866,202225
./wavs/garb/en/LibriSpeech/train-clean-360/7434/75939/7434-75939-0003.flac,161502,248309
./wavs/garb/en/LibriSpeech/train-clean-100/1116/132851/1116-132851-0003.flac,3724,33843
./wavs/garb/en/LibriSpeech/train-clean-100/7800/283493/7800-283493-0014.flac,144352,197134
./wavs/garb/en/LibriSpeech/train-clean-100/298/126791/298-126791-0044.flac,37544,76542
./wavs/garb/en/LibriSpeech/train-clean-360/8028/233366/8028-233366-0045.flac,152584,251883
./wavs/garb/cn/data_thchs30/data/B6_351.wav,13137,82957
./wavs/garb/cn/data_thchs30/data/D21_886.wav,75642,118988
./wavs/garb/cn/data_thchs30/data/C12_733.wav,91293,125580
./wavs/garb/cn/data_thchs30/data/D7_950.wav,112684,145338
./wavs/garb/cn/data_thchs30/train/A34_165.wav,38708,85478
./wavs/garb/en/LibriSpeech/train-clean-100/83/11691/83-11691-0045.flac,103104,145566
./wavs/garb/en/LibriSpeech/train-clean-360/5115/26947/5115-26947-0017.flac,50640,74093
./wavs/garb/en/LibriSpeech/train-clean-360/6519/231834/6519-231834-0029.flac,45682,85898
./wavs/garb/en/LibriSpeech/train-clean-360/2775/134792/2775-134792-0020.flac,122529,135351
./wavs/garb/cn/data_thchs30/train/A32_141.wav,50620,107346
./wavs/garb/cn/data_thchs30/test/D12_946.wav,5482,114981
./wavs/garb/en/LibriSpeech/train-clean-100/8088/284756/8088-284756-0015.flac,76391,126991
./wavs/garb/cn/data_thchs30/test/D8_971.wav,90379,153880
./wavs/garb/cn/data_thchs30/data/A7_116.wav,116595,132822
./wavs/garb/cn/data_thchs30/data/B6_494.wav,53078,118685
./wavs/garb/en/LibriSpeech/train-clean-360/5909/107621/5909-107621-0019.flac,143033,184383
./wavs/garb/en/LibriSpeech/train-clean-100/7859/102521/7859-102521-0003.flac,88591,220810
./wavs/garb/en/LibriSpeech/train-clean-360/2652/157644/2652-157644-0050.flac,88205,108088
./wavs/garb/en/LibriSpeech/train-clean-360/3180/138043/3180-138043-0103.flac,119643,140377
./wavs/garb/cn/data_thchs30/train/C31_740.wav,59276,124394
./wavs/garb/en/LibriSpeech/train-clean-360/5723/43306/5723-43306-0032.flac,109250,138517
./wavs/garb/cn/data_thchs30/dev/C6_707.wav,73632,110503
./wavs/garb/cn/data_thchs30/test/D32_828.wav,25941,52709
./wavs/garb/cn/data_thchs30/data/B12_495.wav,20636,131806
./wavs/garb/en/LibriSpeech/train-clean-360/3852/175448/3852-175448-0089.flac,136173,230379
./wavs/garb/en/LibriSpeech/train-clean-360/2254/152824/2254-152824-0006.flac,54272,130582
./wavs/garb/cn/data_thchs30/train/C32_613.wav,67930,92620
./wavs/garb/cn/data_thchs30/data/B32_309.wav,82336,114162
./wavs/garb/en/LibriSpeech/train-clean-100/2836/5355/2836-5355-0020.flac,134168,171690
./wavs/garb/en/LibriSpeech/train-clean-100/5049/25947/5049-25947-0013.flac,68988,121918
./wavs/garb/en/LibriSpeech/train-clean-100/3983/5331/3983-5331-0051.flac,81953,100569
./wavs/garb/cn/data_thchs30/train/B4_459.wav,109907,149713
./wavs/garb/en/LibriSpeech/train-clean-360/5883/59268/5883-59268-0023.flac,97919,183612
./wavs/garb/cn/data_thchs30/data/B32_290.wav,80907,138184
./wavs/garb/en/LibriSpeech/train-clean-360/1825/135580/1825-135580-0096.flac,67507,139139
./wavs/garb/cn/data_thchs30/data/A19_121.wav,11099,69562
./wavs/garb/en/LibriSpeech/train-clean-360/1387/130989/1387-130989-0013.flac,71563,133793
./wavs/garb/en/LibriSpeech/train-clean-360/7991/102381/7991-102381-0089.flac,74891,101245
./wavs/garb/en/LibriSpeech/train-clean-360/2074/147193/2074-147193-0008.flac,92918,109395
./wavs/garb/cn/data_thchs30/data/A22_234.wav,82662,161333
./wavs/garb/en/LibriSpeech/train-clean-360/5876/10347/5876-10347-0050.flac,96818,167296
./wavs/garb/en/LibriSpeech/train-clean-360/2758/161217/2758-161217-0022.flac,114012,193998
./wavs/garb/en/LibriSpeech/train-clean-360/5570/73847/5570-73847-0010.flac,106528,144194
./wavs/garb/en/LibriSpeech/train-clean-360/636/128310/636-128310-0018.flac,89855,129818
./wavs/garb/cn/data_thchs30/data/B33_345.wav,57549,137221
./wavs/garb/en/LibriSpeech/train-clean-100/289/121665/289-121665-0034.flac,138548,182051
./wavs/garb/en/LibriSpeech/train-clean-100/8797/294123/8797-294123-0013.flac,148244,191052
./wavs/garb/cn/data_thchs30/data/C6_590.wav,52637,93362
./wavs/garb/en/LibriSpeech/train-clean-360/2929/85685/2929-85685-0040.flac,117641,204776
./wavs/garb/cn/data_thchs30/train/A19_110.wav,59899,87391
./wavs/garb/en/LibriSpeech/train-clean-360/4839/15304/4839-15304-0020.flac,111770,162248
./wavs/garb/cn/data_thchs30/data/A4_177.wav,95001,136499
./wavs/garb/cn/data_thchs30/data/A13_121.wav,24816,60451
./wavs/garb/en/LibriSpeech/train-clean-360/5389/41911/5389-41911-0011.flac,64206,127720
./wavs/garb/cn/data_thchs30/train/A8_176.wav,88975,110477
./wavs/garb/en/LibriSpeech/train-clean-100/1183/133255/1183-133255-0013.flac,61309,116671
./wavs/garb/cn/data_thchs30/data/D31_977.wav,56748,97077
./wavs/garb/en/LibriSpeech/train-clean-360/1903/132499/1903-132499-0021.flac,102542,144033
./wavs/garb/cn/data_thchs30/test/D11_782.wav,17786,59936
./wavs/garb/cn/data_thchs30/data/A2_191.wav,132607,145691
./wavs/garb/cn/data_thchs30/data/D7_845.wav,89406,127602
./wavs/garb/en/LibriSpeech/train-clean-360/7739/8592/7739-8592-0029.flac,149636,166308
./wavs/garb/cn/data_thchs30/dev/B22_487.wav,105758,128921
./wavs/garb/en/LibriSpeech/train-clean-100/5456/62043/5456-62043-0034.flac,7221,70340
./wavs/garb/cn/data_thchs30/data/A12_147.wav,91671,137624
./wavs/garb/cn/data_thchs30/train/C4_688.wav,73384,105960
./wavs/garb/cn/data_thchs30/data/C22_551.wav,11826,73820
./wavs/garb/cn/data_thchs30/data/A14_132.wav,89650,124173
./wavs/garb/cn/data_thchs30/data/A8_42.wav,6560,69950
./wavs/garb/en/LibriSpeech/train-clean-360/1961/145733/1961-145733-0005.flac,141996,234316
./wavs/garb/en/LibriSpeech/train-clean-360/5139/61422/5139-61422-0004.flac,63541,149444
./wavs/garb/en/LibriSpeech/train-clean-360/1422/146111/1422-146111-0005.flac,52055,80983
./wavs/garb/cn/data_thchs30/train/A9_10.wav,60972,102520
./wavs/garb/cn/data_thchs30/data/C19_713.wav,82470,147831
./wavs/garb/cn/data_thchs30/train/A13_11.wav,72206,132699
./wavs/garb/cn/data_thchs30/data/C12_719.wav,40334,81608
./wavs/garb/en/LibriSpeech/train-clean-360/7445/94523/7445-94523-0036.flac,59699,81174
./wavs/garb/cn/data_thchs30/data/D21_842.wav,95511,161556
./wavs/garb/en/LibriSpeech/train-clean-360/6339/65534/6339-65534-0032.flac,96373,147536
./wavs/garb/cn/data_thchs30/data/B7_398.wav,36630,70219
./wavs/garb/cn/data_thchs30/train/A34_154.wav,71026,119098
./wavs/garb/en/LibriSpeech/train-clean-360/2254/152826/2254-152826-0011.flac,136626,217235
./wavs/garb/en/LibriSpeech/train-clean-360/1050/134121/1050-134121-0005.flac,73988,139394
./wavs/garb/en/LibriSpeech/train-clean-360/815/130569/815-130569-0004.flac,141847,247363
./wavs/garb/en/LibriSpeech/train-clean-360/3835/178029/3835-178029-0006.flac,152628,198552
./wavs/garb/en/LibriSpeech/train-clean-360/8176/115047/8176-115047-0016.flac,111065,163045
./wavs/garb/en/LibriSpeech/train-clean-360/2045/158081/2045-158081-0044.flac,49937,105652
./wavs/garb/cn/data_thchs30/train/B22_408.wav,43102,86460
./wavs/garb/cn/data_thchs30/data/B6_376.wav,69022,130708
./wavs/garb/en/LibriSpeech/train-clean-360/5147/32135/5147-32135-0000.flac,136284,210665
./wavs/garb/en/LibriSpeech/train-clean-100/5678/43301/5678-43301-0004.flac,115397,227927
./wavs/garb/en/LibriSpeech/train-clean-100/2691/156750/2691-156750-0016.flac,107400,215646
./wavs/garb/en/LibriSpeech/train-clean-360/1827/143625/1827-143625-0045.flac,111771,193346
./wavs/garb/en/LibriSpeech/train-clean-360/4222/187005/4222-187005-0043.flac,167299,240367
./wavs/garb/en/LibriSpeech/train-clean-360/3792/176660/3792-176660-0040.flac,124708,164295
./wavs/garb/en/LibriSpeech/train-clean-360/5246/5084/5246-5084-0029.flac,108305,202603
./wavs/garb/en/LibriSpeech/train-clean-360/7981/112057/7981-112057-0006.flac,148368,202551
./wavs/garb/en/LibriSpeech/train-clean-100/6531/61334/6531-61334-0017.flac,85418,122429
./wavs/garb/en/LibriSpeech/train-clean-100/460/172357/460-172357-0014.flac,97270,146387
./wavs/garb/en/LibriSpeech/train-clean-100/6385/34655/6385-34655-0016.flac,95503,128602
./wavs/garb/cn/data_thchs30/train/A7_42.wav,8091,73717
./wavs/garb/en/LibriSpeech/train-clean-100/7067/76048/7067-76048-0040.flac,5782,51240
./wavs/garb/cn/data_thchs30/data/B32_264.wav,21899,73587
./wavs/garb/cn/data_thchs30/data/C17_630.wav,14725,85116
./wavs/garb/en/LibriSpeech/train-clean-360/5684/46243/5684-46243-0006.flac,71016,124897
./wavs/garb/en/LibriSpeech/train-clean-100/2836/5354/2836-5354-0045.flac,47978,93454
./wavs/garb/cn/data_thchs30/train/A23_238.wav,24829,124657
./wavs/garb/en/LibriSpeech/train-clean-360/8545/273050/8545-273050-0017.flac,9118,56854
./wavs/garb/en/LibriSpeech/train-clean-360/7139/75360/7139-75360-0035.flac,86577,161588
./wavs/garb/en/LibriSpeech/train-clean-360/5400/34478/5400-34478-0038.flac,133910,192740
./wavs/garb/en/LibriSpeech/train-clean-360/3866/9919/3866-9919-0022.flac,157325,173597
./wavs/garb/en/LibriSpeech/train-clean-100/2391/145015/2391-145015-0011.flac,114590,210456
./wavs/garb/cn/data_thchs30/train/C19_716.wav,51727,130840
./wavs/garb/en/LibriSpeech/train-clean-360/8742/245707/8742-245707-0053.flac,91635,180333
./wavs/garb/en/LibriSpeech/train-clean-100/328/129766/328-129766-0055.flac,32693,78215
./wavs/garb/en/LibriSpeech/train-clean-360/2085/147970/2085-147970-0029.flac,110847,152616
./wavs/garb/en/LibriSpeech/train-clean-360/30/4445/30-4445-0017.flac,90108,215252
./wavs/garb/en/LibriSpeech/train-clean-360/5039/1188/5039-1188-0044.flac,144958,188378
./wavs/garb/en/LibriSpeech/train-clean-360/8195/117382/8195-117382-0136.flac,9019,72444
./wavs/garb/en/LibriSpeech/train-clean-100/5750/100289/5750-100289-0057.flac,32297,128859
./wavs/garb/cn/data_thchs30/data/A14_210.wav,46661,101170
./wavs/garb/cn/data_thchs30/data/C20_663.wav,42522,91020
./wavs/garb/en/LibriSpeech/train-clean-360/5190/87791/5190-87791-0017.flac,166280,226747
./wavs/garb/en/LibriSpeech/train-clean-360/5583/38026/5583-38026-0026.flac,140753,235635
./wavs/garb/en/LibriSpeech/train-clean-100/8630/305213/8630-305213-0049.flac,55200,110746
./wavs/garb/cn/data_thchs30/train/C13_623.wav,30019,61987
./wavs/garb/en/LibriSpeech/train-clean-360/589/146346/589-146346-0057.flac,89926,254018
./wavs/garb/cn/data_thchs30/data/B32_432.wav,82254,125228
./wavs/garb/en/LibriSpeech/train-clean-100/1743/142914/1743-142914-0005.flac,4599,89718
./wavs/garb/en/LibriSpeech/train-clean-360/5975/54006/5975-54006-0066.flac,128260,191808
./wavs/garb/en/LibriSpeech/train-clean-360/6492/68353/6492-68353-0038.flac,134953,164667
./wavs/garb/en/LibriSpeech/train-clean-360/1639/133290/1639-133290-0054.flac,37587,59848
./wavs/garb/en/LibriSpeech/train-clean-360/4226/185488/4226-185488-0011.flac,144804,170252
./wavs/garb/en/LibriSpeech/train-clean-360/1639/132848/1639-132848-0002.flac,51900,116432
./wavs/garb/en/LibriSpeech/train-clean-100/1502/122615/1502-122615-0025.flac,4153,56451
./wavs/garb/en/LibriSpeech/train-clean-360/606/127691/606-127691-0023.flac,147664,218028
./wavs/garb/cn/data_thchs30/data/C31_620.wav,62889,122568
./wavs/garb/en/LibriSpeech/train-clean-360/3185/163505/3185-163505-0071.flac,93923,160494
./wavs/garb/en/LibriSpeech/train-clean-360/5190/87791/5190-87791-0067.flac,108225,173397
./wavs/garb/cn/data_thchs30/train/A23_154.wav,49583,115539
./wavs/garb/en/LibriSpeech/train-clean-360/1316/132782/1316-132782-0020.flac,103238,129658
./wavs/garb/en/LibriSpeech/train-clean-360/7140/72212/7140-72212-0041.flac,137679,249167
./wavs/garb/cn/data_thchs30/train/C6_529.wav,8320,62442
./wavs/garb/en/LibriSpeech/train-clean-100/696/92939/696-92939-0005.flac,112841,153745
./wavs/garb/en/LibriSpeech/train-clean-360/2823/160953/2823-160953-0029.flac,126676,164319
